ID,X_Ori,Y_Ori,X_Des,Y_Des,Weight
8740,3721864,2973874,3827626,2864407,1
8741,3727597,2972712,3808616,2868652,1
8742,3675820,2900454,3702174,2845109,1
8743,3761187,2833524,3688563,2895425,1
8744,3740046,2813406,3807409,2867028,1
8745,3725516,2897416,3725853,2832456,1
8746,3777195,2914157,3685960,2914553,1
8747,3701438,2902092,3758513,2856956,1
8748,3844877,2942571,3808507,2892724,1
8749,3686723,2840306,3843325,2925941,1
8750,3690706,2856664,3741145,2795204,1
8751,3834147,2956318,3815351,2809966,1
8752,3766270,2866756,3807928,2897516,1
8753,3709870,2917284,3850383,2868379,1
8754,3777707,2829557,3749672,2851964,1
8755,3750854,2940776,3681875,2924116,1
8756,3821330,2953930,3737200,2941621,1
8757,3718864,2840051,3820718,2840449,1
8758,3719118,2951919,3669430,2849255,1
8759,3777648,2841974,3708729,2872508,1
8760,3775946,2910360,3768336,2821286,1
8761,3690644,2898702,3666279,2871447,1
8762,3782149,2911756,3707050,2928377,1
8763,3814950,2884977,3742105,2979693,1
8764,3673142,2890243,3725958,2981363,1
8765,3700920,2919345,3699447,2838262,1
8766,3708396,2945401,3690214,2857624,1
8767,3725181,2891099,3688915,2891375,1
8768,3739613,2801004,3776867,2846470,1
8769,3815317,2961245,3690509,2832829,1
8770,3746370,2915956,3804763,2935000,1
8771,3837384,2952043,3746712,2950284,1
8772,3740863,2899614,3769473,2954721,1
8773,3706955,2808028,3807960,2895593,1
8774,3828087,2874889,3751382,2831478,1
8775,3681953,2895791,3821498,2937439,1
8776,3831260,2909731,3768243,2970894,1
8777,3826746,2944140,3685591,2877979,1
8778,3725530,2887027,3729148,2858792,1
8779,3690654,2855752,3670730,2873009,1
8780,3859374,2881513,3735481,2830796,1
8781,3740180,2811633,3758962,2816178,1
8782,3724992,2927318,3818908,2844376,1
8783,3844730,2878208,3772556,2869264,1
8784,3835126,2860139,3776820,2867587,1
8785,3753379,2972312,3750645,2863065,1
8786,3741268,2854083,3745549,2889901,1
8787,3763646,2904874,3780690,2829125,1
8788,3681039,2932214,3777862,2876719,1
8789,3672131,2934471,3728889,2967469,1
8790,3837601,2865987,3689036,2870704,1
8791,3777385,2948233,3749045,2845317,1
8792,3801342,2953243,3774057,2887755,1
8793,3700050,2874963,3758721,2841083,1
8794,3776654,2942723,3730325,2970580,1
8795,3669512,2881185,3725576,2924098,1
8796,3795078,2872174,3846876,2847611,1
8797,3749767,2884868,3800263,2945047,1
8798,3807930,2865015,3722982,2981085,1
8799,3832959,2935506,3735492,2836385,1
8800,3773523,2906355,3769120,2882712,1
8801,3747132,2865499,3760451,2968393,1
8802,3745201,2873349,3809328,2825371,1
8803,3806579,2847659,3689727,2937747,1
8804,3813241,2931833,3674984,2878571,1
8805,3833867,2885589,3755000,2800955,1
8806,3738469,2986899,3779847,2795755,1
8807,3782281,2984036,3747178,2904450,1
8808,3776485,2888798,3777374,2932302,1
8809,3751053,2950167,3721836,2810934,1
8810,3726995,2971347,3823599,2933767,1
8811,3709220,2926473,3779511,2895827,1
8812,3826140,2945064,3729521,2956798,1
8813,3799005,2854817,3755235,2937321,1
8814,3818233,2830566,3726211,2873171,1
8815,3815518,2909748,3745500,2917241,1
8816,3851246,2925365,3751861,2880958,1
8817,3685871,2923788,3752563,2851456,1
8818,3844467,2894990,3806656,2917411,1
8819,3825535,2891946,3726406,2799036,1
8820,3812476,2902111,3796523,2939520,1
8821,3704555,2818063,3727125,2859363,1
8822,3727935,2817040,3786732,2935150,1
8823,3748279,2906962,3676352,2866955,1
8824,3724283,2898568,3693532,2917134,1
8825,3856778,2908917,3672466,2874345,1
8826,3717508,2870159,3696310,2875904,1
8827,3707213,2810216,3775514,2880770,1
8828,3735275,2828171,3777626,2905067,1
8829,3759470,2903355,3714530,2831963,1
8830,3668428,2889474,3668321,2891714,1
8831,3758910,2872628,3803934,2922847,1
8832,3712381,2864861,3746546,2834465,1
8833,3668249,2903422,3808568,2934291,1
8834,3681526,2849549,3668422,2857663,1
8835,3802044,2951821,3750635,2911233,1
8836,3761817,2914745,3663338,2898568,1
8837,3725853,2930359,3783844,2799733,1
8838,3774517,2909842,3729813,2868467,1
8839,3831799,2843301,3721193,2798081,1
8840,3821090,2924056,3714232,2868301,1
8841,3753585,2907855,3745827,2860637,1
8842,3835102,2948008,3721548,2978329,1
8843,3716203,2801803,3749685,2802295,1
8844,3696623,2824424,3798918,2924056,1
8845,3785459,2981297,3758473,2882859,1
8846,3715802,2947725,3837275,2886807,1
8847,3831331,2857086,3803791,2867893,1
8848,3760549,2885241,3708719,2832356,1
8849,3694747,2820438,3767417,2904578,1
8850,3771676,2851975,3796419,2841139,1
8851,3792530,2898337,3684416,2828284,1
8852,3741720,2946416,3791432,2820786,1
8853,3751362,2932509,3776779,2870940,1
8854,3757450,2833737,3716718,2902808,1
8855,3780466,2940653,3765728,2936313,1
8856,3815319,2929695,3761968,2882867,1
8857,3677948,2878421,3688458,2953761,1
8858,3760493,2799245,3804469,2912029,1
8859,3743228,2877434,3776369,2822119,1
8860,3782278,2919205,3854026,2865539,1
8861,3730919,2893386,3753951,2946914,1
8862,3715415,2851676,3683385,2855071,1
8863,3692444,2936020,3797142,2911543,1
8864,3838611,2903194,3769658,2957431,1
8865,3844205,2874580,3799464,2858629,1
8866,3812532,2949381,3791463,2968910,1
8867,3723351,2957499,3737329,2966618,1
8868,3743861,2937956,3771171,2801191,1
8869,3745929,2864644,3662793,2896474,1
8870,3725204,2825944,3819130,2891613,1
8871,3736327,2948234,3804951,2817269,1
8872,3758110,2906973,3809774,2860596,1
8873,3730363,2922084,3699812,2850133,1
8874,3696318,2901037,3711387,2879616,1
8875,3838494,2925603,3711819,2827415,1
8876,3787752,2882849,3743709,2982091,1
8877,3725271,2918156,3737095,2971014,1
8878,3805421,2819572,3766552,2806790,1
8879,3702864,2857898,3728871,2926896,1
8880,3835397,2925835,3695728,2891177,1
8881,3826768,2907147,3674872,2841352,1
8882,3730851,2959736,3792655,2905458,1
8883,3816096,2850664,3747987,2928809,1
8884,3779977,2887527,3858007,2904438,1
8885,3727807,2820681,3778689,2806888,1
8886,3670312,2894195,3732310,2889488,1
8887,3718048,2851461,3773875,2922419,1
8888,3794651,2955755,3829848,2936017,1
8889,3704412,2951648,3812097,2824119,1
8890,3748752,2889725,3739601,2796249,1
8891,3702770,2860511,3697022,2955710,1
8892,3743125,2873634,3787892,2841260,1
8893,3689186,2885042,3776195,2796633,1
8894,3822649,2825213,3664494,2889615,1
8895,3678386,2943894,3706735,2805549,1
8896,3699128,2916760,3771266,2799265,1
8897,3785364,2907351,3702373,2911024,1
8898,3753316,2852317,3856672,2897741,1
8899,3742092,2859346,3762475,2857719,1
8900,3822314,2884892,3754077,2921940,1
8901,3813903,2894505,3774247,2915608,1
8902,3742950,2882505,3843746,2899306,1
8903,3852385,2899860,3738964,2868337,1
8904,3768815,2940684,3796679,2962611,1
8905,3745088,2836255,3779239,2824639,1
8906,3712642,2858588,3765618,2886472,1
8907,3774686,2819321,3751406,2852635,1
8908,3751705,2858351,3719402,2974454,1
8909,3847295,2874929,3757119,2856273,1
8910,3831519,2925857,3838659,2845039,1
8911,3796267,2927236,3819258,2928922,1
8912,3692985,2847140,3766577,2820439,1
8913,3821120,2825621,3811763,2856977,1
8914,3754467,2894695,3800407,2849977,1
8915,3696859,2944644,3745344,2843466,1
8916,3739759,2953433,3744619,2888347,1
8917,3802621,2801507,3787578,2819920,1
8918,3833288,2839999,3732007,2891558,1
8919,3855793,2904827,3680250,2876949,1
8920,3825950,2957057,3827281,2842451,1
8921,3710265,2921755,3663027,2898468,1
8922,3853255,2881896,3825188,2955315,1
8923,3718561,2949124,3832975,2942325,1
8924,3816716,2966293,3817229,2936417,1
8925,3805850,2847199,3715734,2838701,1
8926,3738487,2948295,3853720,2899771,1
8927,3797187,2842027,3827336,2886698,1
8928,3741777,2885590,3690434,2945679,1
8929,3784903,2952441,3691398,2861908,1
8930,3771339,2937765,3743494,2942433,1
8931,3661738,2897076,3789173,2841593,1
8932,3758005,2958770,3693393,2825922,1
8933,3698117,2905973,3749170,2931855,1
8934,3802397,2880598,3726015,2926923,1
8935,3824027,2851808,3687712,2878261,1
8936,3708611,2973218,3719610,2856391,1
8937,3692607,2855872,3740119,2826496,1
8938,3680838,2915904,3676091,2914095,1
8939,3800467,2959669,3688102,2845386,1
8940,3826912,2850466,3771500,2806527,1
8941,3664010,2879412,3803006,2865518,1
8942,3696050,2882634,3800719,2885354,1
8943,3781774,2850502,3712313,2911277,1
8944,3820019,2842351,3795663,2917892,1
8945,3790395,2836251,3798112,2936731,1
8946,3671605,2857603,3711781,2972150,1
8947,3816603,2828858,3798828,2896518,1
8948,3717982,2950044,3686781,2887440,1
8949,3726692,2818462,3811409,2842737,1
8950,3718202,2933040,3779192,2793152,1
8951,3793037,2958957,3825929,2941199,1
8952,3843678,2841496,3699283,2930279,1
8953,3755540,2933888,3791442,2915914,1
8954,3836127,2949311,3847760,2880830,1
8955,3825666,2918131,3734932,2914272,1
8956,3692523,2858678,3813325,2957829,1
8957,3853526,2865684,3700872,2865813,1
8958,3825323,2842142,3765854,2935612,1
8959,3717600,2808753,3813632,2901873,1
8960,3736976,2888262,3758936,2884953,1
8961,3825746,2861891,3730048,2907513,1
8962,3786182,2864876,3797979,2860517,1
8963,3706181,2806651,3740977,2940868,1
8964,3785620,2861993,3829292,2883342,1
8965,3807019,2944679,3667370,2899066,1
8966,3785375,2892247,3829495,2924274,1
8967,3778253,2840710,3785611,2797129,1
8968,3714286,2917894,3832265,2915447,1
8969,3691625,2914155,3721774,2811434,1
8970,3773143,2964218,3815708,2963918,1
8971,3815705,2899837,3806497,2932324,1
8972,3724216,2895345,3845633,2854839,1
8973,3751826,2844586,3820304,2833174,1
8974,3740059,2841764,3833636,2852779,1
8975,3676509,2842416,3815742,2854065,1
8976,3719283,2923060,3845683,2852031,1
8977,3695686,2871138,3705445,2845568,1
8978,3694148,2916901,3822357,2924426,1
8979,3707728,2931378,3784880,2926411,1
8980,3816586,2932778,3728356,2808029,1
8981,3737737,2844143,3764693,2966895,1
8982,3846903,2890624,3808671,2862294,1
8983,3853514,2871049,3680105,2891675,1
8984,3672623,2886348,3728235,2930494,1
8985,3854384,2895707,3678885,2887275,1
8986,3765737,2804512,3677143,2939105,1
8987,3774153,2923028,3791189,2813769,1
8988,3808718,2825781,3781700,2943089,1
8989,3854453,2904168,3691133,2839778,1
8990,3710061,2898257,3763426,2796366,1
8991,3741228,2832935,3802024,2980089,1
8992,3762349,2948331,3817581,2900347,1
8993,3806557,2824381,3738821,2796680,1
8994,3807855,2922925,3684244,2910405,1
8995,3842019,2941739,3713010,2958381,1
8996,3706572,2950268,3831037,2941454,1
8997,3809220,2946234,3728892,2874588,1
8998,3766273,2795228,3711197,2954480,1
8999,3746636,2882230,3781306,2865158,1
9000,3826021,2837082,3802477,2925027,1
9001,3730252,2800738,3834107,2849906,1
9002,3758157,2930038,3784316,2908218,1
9003,3716594,2932900,3702822,2829932,1
9004,3797127,2880870,3780864,2811816,1
9005,3843658,2864662,3816460,2907966,1
9006,3801125,2870626,3744377,2836068,1
9007,3803722,2856500,3820790,2959845,1
9008,3722711,2941276,3813268,2886754,1
9009,3832537,2834267,3813594,2971164,1
9010,3826407,2852483,3765118,2859282,1
9011,3681851,2856574,3741553,2859592,1
9012,3836400,2946738,3753207,2922186,1
9013,3686216,2866711,3741673,2943994,1
9014,3672109,2888786,3722249,2964746,1
9015,3740902,2901843,3703207,2856707,1
9016,3673358,2858728,3696790,2861894,1
9017,3728803,2962286,3709132,2878644,1
9018,3834834,2873710,3844020,2936087,1
9019,3724418,2915960,3696814,2951824,1
9020,3764808,2935687,3718138,2946026,1
9021,3787108,2802926,3845567,2940490,1
9022,3749553,2946286,3746648,2792830,1
9023,3766705,2815881,3782908,2915497,1
9024,3784599,2855684,3816884,2965501,1
9025,3770914,2856330,3852112,2892606,1
9026,3697026,2875214,3705252,2937600,1
9027,3730613,2934228,3789323,2950463,1
9028,3693249,2825772,3728925,2926477,1
9029,3761841,2874883,3800369,2820292,1
9030,3745604,2966928,3843241,2945524,1
9031,3752191,2864449,3766817,2972088,1
9032,3836672,2951831,3800706,2859181,1
9033,3751257,2856226,3749755,2858291,1
9034,3716374,2921271,3783702,2808031,1
9035,3824199,2951968,3703151,2960424,1
9036,3783483,2903637,3804974,2947910,1
9037,3710547,2949194,3718815,2889057,1
9038,3833041,2886520,3820754,2934738,1
9039,3765227,2879453,3815382,2860610,1
9040,3682385,2833460,3754505,2883414,1
9041,3738545,2857553,3794010,2862060,1
9042,3739399,2943462,3724268,2918130,1
9043,3693668,2907269,3821422,2838189,1
9044,3669508,2879180,3673800,2842547,1
9045,3766708,2923260,3817124,2916550,1
9046,3804439,2813051,3837745,2887768,1
9047,3768501,2961394,3716954,2819960,1
9048,3710537,2909696,3838514,2860079,1
9049,3781192,2851699,3747976,2923691,1
9050,3727115,2926199,3821302,2909353,1
9051,3824835,2954826,3756261,2839366,1
9052,3819364,2846648,3678540,2857812,1
9053,3697039,2832054,3761923,2864262,1
9054,3764767,2812852,3693969,2932450,1
9055,3693207,2954177,3838485,2901793,1
9056,3696739,2936901,3742008,2855629,1
9057,3852293,2905277,3781059,2981802,1
9058,3771908,2931164,3756758,2812349,1
9059,3704114,2865220,3758672,2968723,1
9060,3770508,2858874,3705408,2896663,1
9061,3808671,2807381,3858903,2878246,1
9062,3763414,2984425,3793667,2914800,1
9063,3831971,2851776,3813080,2920211,1
9064,3729090,2909835,3745957,2891018,1
9065,3755557,2879135,3809931,2962399,1
9066,3749331,2873635,3832234,2922509,1
9067,3761656,2815125,3698540,2847486,1
9068,3790140,2889113,3809631,2837823,1
9069,3786885,2870006,3764315,2868173,1
9070,3705795,2875086,3695257,2901248,1
9071,3705740,2818523,3725373,2931785,1
9072,3716670,2826645,3832768,2939379,1
9073,3749124,2972309,3829394,2822070,1
9074,3663148,2877327,3708850,2813137,1
9075,3764299,2807148,3847637,2905642,1
9076,3857991,2907819,3791281,2958417,1
9077,3792066,2932476,3818286,2872165,1
9078,3767836,2944363,3815404,2946991,1
9079,3722550,2906133,3719954,2951046,1
9080,3768292,2942655,3788052,2966483,1
9081,3768865,2813821,3733426,2901389,1
9082,3686338,2951582,3812151,2830910,1
9083,3730327,2815436,3772206,2837214,1
9084,3822482,2925358,3766629,2939501,1
9085,3746701,2969031,3822784,2917222,1
9086,3802782,2853258,3765798,2984203,1
9087,3760512,2825946,3832735,2849875,1
9088,3815268,2861219,3687224,2823972,1
9089,3820431,2942517,3729469,2976212,1
9090,3783668,2921647,3720890,2945334,1
9091,3697638,2853198,3775015,2890459,1
9092,3760919,2800813,3756790,2929076,1
9093,3701069,2823408,3846724,2850814,1
9094,3804391,2839472,3840210,2884357,1
9095,3752881,2874101,3675482,2940687,1
9096,3818640,2821830,3778337,2792041,1
9097,3675899,2857267,3768047,2866086,1
9098,3667569,2919747,3773079,2837855,1
9099,3756885,2844663,3707835,2890012,1
9100,3779138,2973550,3812787,2827137,1
9101,3667154,2919134,3724065,2840266,1
9102,3740691,2987329,3777982,2844959,1
9103,3711362,2922576,3761958,2828924,1
9104,3833131,2888772,3761946,2855174,1
9105,3718073,2875928,3853990,2883402,1
9106,3753405,2941788,3678774,2848254,1
9107,3828184,2936271,3817980,2810658,1
9108,3827167,2936653,3682886,2840309,1
9109,3725501,2969107,3727409,2834406,1
9110,3688337,2874651,3719989,2816858,1
9111,3692438,2934391,3829576,2943422,1
9112,3836879,2868132,3775920,2971722,1
9113,3696320,2931920,3716125,2806710,1
9114,3856488,2871013,3682756,2918037,1
9115,3750059,2895538,3764629,2857751,1
9116,3790785,2798563,3718606,2861420,1
9117,3770182,2909159,3732450,2838162,1
9118,3755863,2927164,3815371,2899946,1
9119,3718281,2834046,3741454,2905151,1
9120,3718587,2967283,3740124,2862982,1
9121,3807869,2974850,3768902,2971593,1
9122,3725029,2877950,3828547,2899320,1
9123,3667765,2882578,3740579,2849663,1
9124,3851641,2914326,3716266,2916351,1
9125,3726573,2807228,3813668,2814333,1
9126,3666631,2882708,3826502,2836516,1
9127,3785835,2855006,3816257,2886229,1
9128,3851332,2887721,3807181,2906297,1
9129,3797922,2906078,3710574,2908519,1
9130,3734196,2890535,3704822,2813386,1
9131,3815832,2885464,3706009,2813681,1
9132,3700166,2831241,3786161,2816148,1
9133,3670369,2859750,3717329,2866429,1
9134,3678639,2835170,3744541,2811926,1
9135,3797071,2963447,3742704,2869351,1
9136,3705799,2944759,3710912,2962563,1
9137,3739558,2920503,3711833,2827705,1
9138,3745156,2874947,3721097,2903577,1
9139,3831090,2879202,3712055,2811472,1
9140,3821544,2836117,3776161,2851249,1
9141,3793685,2963288,3789762,2919358,1
9142,3681989,2839308,3753764,2850796,1
9143,3799987,2815192,3817809,2906441,1
9144,3804152,2855833,3817933,2843734,1
9145,3756378,2899304,3715267,2913629,1
9146,3761285,2846965,3753187,2987872,1
9147,3799043,2818955,3725214,2979082,1
9148,3761953,2802343,3815467,2876313,1
9149,3841070,2834805,3686817,2903784,1
9150,3776048,2956341,3747120,2919275,1
9151,3747250,2807957,3798086,2895746,1
9152,3777637,2884155,3785344,2814885,1
9153,3723243,2843472,3707476,2971825,1
9154,3727232,2845112,3733981,2969260,1
9155,3782427,2811843,3802260,2972023,1
9156,3750061,2915338,3754447,2834146,1
9157,3847107,2895343,3720408,2953825,1
9158,3779429,2940938,3832855,2872173,1
9159,3814559,2956174,3778559,2936371,1
9160,3750246,2840227,3688662,2861555,1
9161,3793679,2955503,3759600,2799594,1
9162,3820898,2879648,3755328,2820653,1
9163,3708642,2959439,3744076,2882326,1
9164,3808535,2884969,3697603,2821281,1
9165,3824355,2856769,3806145,2869182,1
9166,3721521,2892606,3749953,2915248,1
9167,3663930,2896149,3704422,2968777,1
9168,3765847,2963799,3748499,2816205,1
9169,3682595,2909485,3722784,2830889,1
9170,3760055,2948295,3824478,2817909,1
9171,3728967,2812295,3819277,2924160,1
9172,3777221,2956457,3734348,2918828,1
9173,3716984,2830384,3691784,2927002,1
9174,3757188,2798546,3808606,2823889,1
9175,3695229,2893851,3802614,2873709,1
9176,3809925,2859603,3721371,2848598,1
9177,3734712,2909700,3807164,2942152,1
9178,3718414,2921558,3730422,2821322,1
9179,3715727,2883361,3800669,2805666,1
9180,3791039,2870940,3693982,2962028,1
9181,3801672,2929629,3708042,2881472,1
9182,3730108,2950578,3786127,2969701,1
9183,3679742,2831870,3835583,2912106,1
9184,3777554,2847927,3776558,2907382,1
9185,3737718,2900894,3803227,2857107,1
9186,3771352,2827067,3749896,2966164,1
9187,3715688,2851505,3807374,2880383,1
9188,3666643,2897615,3706392,2973548,1
9189,3674033,2919174,3838384,2855360,1
9190,3723190,2837705,3794812,2837505,1
9191,3702327,2954977,3859262,2896135,1
9192,3758288,2819041,3682276,2939516,1
9193,3845591,2847255,3677942,2876116,1
9194,3712042,2876067,3747215,2949545,1
9195,3784560,2834462,3806465,2861253,1
9196,3811756,2909655,3749213,2886701,1
9197,3702065,2952715,3740730,2853841,1
9198,3663063,2871456,3817452,2875892,1
9199,3742596,2971207,3814664,2839758,1
9200,3726657,2904940,3735197,2901740,1
9201,3681797,2909764,3674142,2895747,1
9202,3677102,2933885,3705127,2908172,1
9203,3702697,2938349,3732971,2835250,1
9204,3680196,2922073,3734320,2860373,1
9205,3768579,2937644,3803355,2918400,1
9206,3846427,2897594,3782732,2872502,1
9207,3666367,2921255,3796056,2889171,1
9208,3810583,2936590,3741006,2983517,1
9209,3825990,2819516,3739380,2820090,1
9210,3796795,2943260,3840042,2924016,1
9211,3685724,2847044,3790614,2857186,1
9212,3699658,2877255,3844368,2912143,1
9213,3697181,2852474,3773726,2882854,1
9214,3748943,2867894,3755791,2838786,1
9215,3664024,2901833,3693545,2922601,1
9216,3790675,2846054,3777548,2976734,1
9217,3724870,2949870,3711822,2951840,1
9218,3810753,2920203,3758160,2863275,1
9219,3667369,2918879,3801258,2898442,1
9220,3768342,2807861,3849525,2850197,1
9221,3721938,2939615,3797265,2839144,1
9222,3840320,2937476,3724978,2878170,1
9223,3837724,2864683,3815041,2838889,1
9224,3742897,2879540,3693498,2849405,1
9225,3715740,2857695,3733426,2840263,1
9226,3793552,2814678,3701197,2969092,1
9227,3802838,2907969,3748234,2828131,1
9228,3782145,2830372,3785093,2831201,1
